20;12;26;10;35;00;0083951842;SE1-PM5;000;020;092;001;092;033;092;163;006;086;003;097;004;021;007;235;005;020;008;000;000;000;000;000;000;000;000;000;000;000;000;000;000;022;150;000;000;090;148;000;000;226;113;000;000;255;
20;12;26;10;34;00;0083951842;SE1-PM5;000;006;092;011;092;054;092;178;006;073;003;043;003;015;007;240;005;162;007;000;000;000;000;000;000;000;000;000;000;000;000;000;000;012;150;000;000;084;148;000;000;223;113;000;000;255;
20;12;26;10;33;00;0083951842;SE1-PM5;000;021;092;013;092;061;092;194;006;071;003;043;003;026;007;240;005;164;007;000;000;000;000;000;000;000;000;000;000;000;000;000;000;002;150;000;000;078;148;000;000;220;113;000;000;255;
20;12;26;10;32;00;0083951842;SE1-PM5;000;254;091;007;092;031;092;056;007;063;003;079;003;090;007;235;005;150;007;000;000;000;000;000;000;000;000;000;000;000;000;000;000;247;149;000;000;072;148;000;000;217;113;000;000;255;
20;12;26;10;31;00;0083951842;SE1-PM5;000;020;092;022;092;063;092;087;007;047;003;019;002;090;007;253;005;117;005;000;000;000;000;000;000;000;000;000;000;000;000;000;000;236;149;000;000;065;148;000;000;215;113;000;000;255;
20;12;26;10;30;00;0083951842;SE1-PM5;000;018;092;009;092;073;092;079;007;047;003;019;002;081;007;252;005;116;005;000;000;000;000;000;000;000;000;000;000;000;000;000;000;225;149;000;000;059;148;000;000;214;113;000;000;255;
20;12;26;10;29;00;0083951842;SE1-PM5;000;231;091;227;091;049;092;083;007;049;003;019;002;077;007;250;005;254;005;000;000;000;000;000;000;000;000;000;000;000;000;000;000;214;149;000;000;053;148;000;000;212;113;000;000;255;
20;12;26;10;28;00;0083951842;SE1-PM5;000;000;092;005;092;058;092;089;007;047;003;019;002;075;007;248;005;247;005;000;000;000;000;000;000;000;000;000;000;000;000;000;000;204;149;000;000;048;148;000;000;211;113;000;000;255;
20;12;26;10;27;00;0083951842;SE1-PM5;000;018;092;011;092;077;092;101;007;077;003;017;002;072;007;140;006;246;005;000;000;000;000;000;000;000;000;000;000;000;000;000;000;194;149;000;000;042;148;000;000;209;113;000;000;255;
20;12;26;10;26;00;0083951842;SE1-PM5;000;006;092;001;092;054;092;123;007;077;003;019;002;080;007;144;006;242;005;000;000;000;000;000;000;000;000;000;000;000;000;000;000;184;149;000;000;036;148;000;000;208;113;000;000;255;
20;12;26;10;25;00;0083951842;SE1-PM5;000;003;092;246;091;059;092;145;007;077;003;241;001;064;007;143;006;197;005;000;000;000;000;000;000;000;000;000;000;000;000;000;000;173;149;000;000;029;148;000;000;206;113;000;000;255;
20;12;26;10;24;00;0083951842;SE1-PM5;000;009;092;006;092;064;092;193;010;057;003;245;001;063;007;155;006;166;005;000;000;000;000;000;000;000;000;000;000;000;000;000;000;161;149;000;000;023;148;000;000;205;113;000;000;255;
20;12;26;10;23;00;0083951842;SE1-PM5;000;249;091;254;091;058;092;129;007;073;003;239;001;103;007;142;006;193;005;000;000;000;000;000;000;000;000;000;000;000;000;000;000;151;149;000;000;018;148;000;000;203;113;000;000;255;
20;12;26;10;22;00;0083951842;SE1-PM5;000;254;091;017;092;087;092;177;007;071;003;239;001;123;007;140;006;189;005;000;000;000;000;000;000;000;000;000;000;000;000;000;000;142;149;000;000;013;148;000;000;202;113;000;000;255;
