20;12;28;12;12;00;0083951842;SE1-PM5;000;198;092;217;092;007;093;121;025;062;031;049;016;146;007;138;006;000;007;000;000;000;000;000;000;000;000;000;000;000;000;000;000;157;222;000;000;080;211;000;000;067;155;000;000;255;
20;12;28;12;11;00;0083951842;SE1-PM5;000;190;092;204;092;238;092;119;025;064;031;053;016;145;007;139;006;000;007;000;000;000;000;000;000;000;000;000;000;000;000;000;000;134;222;000;000;051;211;000;000;050;155;000;000;255;
20;12;28;12;10;00;0083951842;SE1-PM5;000;203;092;223;092;001;093;141;025;078;031;063;016;145;007;138;006;000;007;000;000;000;000;000;000;000;000;000;000;000;000;000;000;110;222;000;000;022;211;000;000;034;155;000;000;255;
20;12;28;12;09;00;0083951842;SE1-PM5;000;190;092;195;092;249;092;123;025;066;031;018;016;144;007;139;006;254;006;000;000;000;000;000;000;000;000;000;000;000;000;000;000;087;222;000;000;249;210;000;000;018;155;000;000;255;
20;12;28;12;08;00;0083951842;SE1-PM5;000;189;092;194;092;232;092;144;025;074;031;149;016;149;007;138;006;021;007;000;000;000;000;000;000;000;000;000;000;000;000;000;000;065;222;000;000;221;210;000;000;002;155;000;000;255;
20;12;28;12;07;00;0083951842;SE1-PM5;000;220;092;212;092;002;093;139;025;082;031;093;016;148;007;139;006;009;007;000;000;000;000;000;000;000;000;000;000;000;000;000;000;040;222;000;000;191;210;000;000;241;154;000;000;255;
20;12;28;12;06;00;0083951842;SE1-PM5;000;187;092;188;092;227;092;141;025;094;031;117;016;147;007;139;006;008;007;000;000;000;000;000;000;000;000;000;000;000;000;000;000;018;222;000;000;163;210;000;000;225;154;000;000;255;
20;12;28;12;05;00;0083951842;SE1-PM5;000;199;092;209;092;248;092;137;025;023;031;202;015;149;007;138;006;236;006;000;000;000;000;000;000;000;000;000;000;000;000;000;000;250;221;000;000;132;210;000;000;208;154;000;000;255;
20;12;28;12;04;00;0083951842;SE1-PM5;000;220;092;223;092;023;093;154;025;052;031;210;015;145;007;138;006;235;006;000;000;000;000;000;000;000;000;000;000;000;000;000;000;229;221;000;000;106;210;000;000;193;154;000;000;255;
20;12;28;12;03;00;0083951842;SE1-PM5;000;180;092;238;092;005;093;198;025;140;024;232;015;149;007;101;006;230;006;000;000;000;000;000;000;000;000;000;000;000;000;000;000;204;221;000;000;082;210;000;000;177;154;000;000;255;
20;12;28;12;02;00;0083951842;SE1-PM5;000;195;092;246;092;013;093;111;025;152;024;234;015;142;007;101;006;233;006;000;000;000;000;000;000;000;000;000;000;000;000;000;000;182;221;000;000;061;210;000;000;161;154;000;000;255;
20;12;28;12;01;00;0083951842;SE1-PM5;000;224;092;021;093;042;093;222;025;150;024;242;015;152;007;101;006;231;006;000;000;000;000;000;000;000;000;000;000;000;000;000;000;159;221;000;000;039;210;000;000;145;154;000;000;255;
20;12;28;12;00;03;0083951842;SE1-PM5;000;195;092;236;092;012;093;222;025;146;024;250;015;154;007;101;006;235;006;000;000;000;000;000;000;000;000;000;000;000;000;000;000;135;221;000;000;017;210;000;000;129;154;000;000;255;
