20;10;27;13;56;00;0083951750;SE1-PM3;000;179;000;028;001;034;001;000;000;010;038;001;000;022;116;001;000;053;105;001;000;000;000;000;
20;10;27;13;55;00;0083951750;SE1-PM3;000;176;000;014;001;031;001;000;000;007;038;001;000;017;116;001;000;048;105;001;000;000;000;000;
20;10;27;13;54;00;0083951750;SE1-PM3;000;198;000;014;001;020;001;000;000;004;038;001;000;013;116;001;000;044;105;001;000;000;000;000;
20;10;27;13;53;00;0083951750;SE1-PM3;000;212;000;014;001;006;001;000;000;000;038;001;000;008;116;001;000;039;105;001;000;000;000;000;
20;10;27;13;52;00;0083951750;SE1-PM3;000;215;000;017;001;003;001;000;000;252;037;001;000;004;116;001;000;035;105;001;000;000;000;000;
20;10;27;13;51;00;0083951750;SE1-PM3;000;056;001;000;001;006;001;000;000;247;037;001;000;000;116;001;000;031;105;001;000;000;000;000;
20;10;27;13;50;00;0083951750;SE1-PM3;000;047;001;000;001;025;001;000;000;242;037;001;000;251;115;001;000;026;105;001;000;000;000;000;
20;10;27;13;49;00;0083951750;SE1-PM3;000;045;001;028;001;028;001;000;000;237;037;001;000;247;115;001;000;021;105;001;000;000;000;000;
20;10;27;13;48;00;0083951750;SE1-PM3;000;050;001;045;001;025;001;000;000;232;037;001;000;242;115;001;000;017;105;001;000;000;000;000;
20;10;27;13;47;00;0083951750;SE1-PM3;000;086;001;045;001;031;001;000;000;226;037;001;000;237;115;001;000;013;105;001;000;000;000;000;
20;10;27;13;46;00;0083951750;SE1-PM3;000;086;001;047;001;025;001;000;000;220;037;001;000;232;115;001;000;008;105;001;000;000;000;000;
20;10;27;13;45;00;0083951750;SE1-PM3;000;080;001;045;001;025;001;000;000;214;037;001;000;227;115;001;000;003;105;001;000;000;000;000;
20;10;27;13;44;00;0083951750;SE1-PM3;000;094;001;047;001;025;001;000;000;209;037;001;000;222;115;001;000;254;104;001;000;000;000;000;
20;10;27;13;43;00;0083951750;SE1-PM3;000;078;001;050;001;028;001;000;000;203;037;001;000;217;115;001;000;250;104;001;000;000;000;000;
20;10;27;13;42;00;0083951750;SE1-PM3;000;072;001;045;001;031;001;000;000;198;037;001;000;211;115;001;000;245;104;001;000;000;000;000;
20;10;27;13;41;00;0083951750;SE1-PM3;000;086;001;138;001;028;001;000;000;192;037;001;000;204;115;001;000;240;104;001;000;000;000;000;
20;10;27;13;40;00;0083951750;SE1-PM3;000;036;001;141;001;028;001;000;000;188;037;001;000;198;115;001;000;236;104;001;000;000;000;000;
20;10;27;13;39;00;0083951750;SE1-PM3;000;039;001;127;001;028;001;000;000;183;037;001;000;192;115;001;000;231;104;001;000;000;000;000;
20;10;27;13;38;00;0083951750;SE1-PM3;000;036;001;127;001;045;001;000;000;177;037;001;000;185;115;001;000;226;104;001;000;000;000;000;
20;10;27;13;37;00;0083951750;SE1-PM3;000;009;001;130;001;045;001;000;000;173;037;001;000;179;115;001;000;221;104;001;000;000;000;000;
20;10;27;13;36;00;0083951750;SE1-PM3;000;009;001;133;001;047;001;000;000;169;037;001;000;173;115;001;000;217;104;001;000;000;000;000;
20;10;27;13;35;00;0083951750;SE1-PM3;000;240;000;136;001;020;001;000;000;165;037;001;000;166;115;001;000;212;104;001;000;000;000;000;
20;10;27;13;34;00;0083951750;SE1-PM3;000;243;000;122;001;023;001;000;000;161;037;001;000;160;115;001;000;208;104;001;000;000;000;000;
20;10;27;13;33;00;0083951750;SE1-PM3;000;243;000;125;001;017;001;000;000;157;037;001;000;154;115;001;000;203;104;001;000;000;000;000;
20;10;27;13;32;00;0083951750;SE1-PM3;000;223;000;136;001;017;001;000;000;154;037;001;000;148;115;001;000;199;104;001;000;000;000;000;
20;10;27;13;31;00;0083951750;SE1-PM3;000;221;000;031;001;020;001;000;000;151;037;001;000;143;115;001;000;194;104;001;000;000;000;000;
20;10;27;13;30;00;0083951750;SE1-PM3;000;218;000;034;001;034;001;000;000;151;037;001;000;143;115;001;000;194;104;001;000;000;000;000;
