20;11;28;02;15;00;0083951757;SE1-PM3;000;041;000;000;000;005;000;000;000;136;175;000;000;085;185;000;000;113;083;000;000;000;000;000;
20;11;28;02;14;52;0083951757;SE1-PM3;000;041;000;000;000;005;000;000;000;136;175;000;000;085;185;000;000;113;083;000;000;000;000;000;
20;11;27;23;30;00;0083951757;SE1-PM3;000;030;000;000;000;003;000;000;000;069;175;000;000;085;185;000;000;101;083;000;000;000;000;000;
20;11;27;23;29;00;0083951757;SE1-PM3;000;030;000;000;000;003;000;000;000;068;175;000;000;085;185;000;000;101;083;000;000;000;000;000;
20;11;27;23;28;00;0083951757;SE1-PM3;000;027;000;000;000;003;000;000;000;068;175;000;000;085;185;000;000;101;083;000;000;000;000;000;
20;11;27;23;27;00;0083951757;SE1-PM3;000;030;000;000;000;003;000;000;000;067;175;000;000;085;185;000;000;100;083;000;000;000;000;000;
20;11;27;23;26;00;0083951757;SE1-PM3;000;027;000;000;000;003;000;000;000;067;175;000;000;085;185;000;000;100;083;000;000;000;000;000;
20;11;27;23;25;00;0083951757;SE1-PM3;000;030;000;000;000;003;000;000;000;066;175;000;000;085;185;000;000;100;083;000;000;000;000;000;
20;11;27;23;24;00;0083951757;SE1-PM3;000;030;000;000;000;005;000;000;000;066;175;000;000;085;185;000;000;100;083;000;000;000;000;000;
20;11;27;23;23;00;0083951757;SE1-PM3;000;030;000;000;000;003;000;000;000;065;175;000;000;085;185;000;000;100;083;000;000;000;000;000;
20;11;27;23;22;00;0083951757;SE1-PM3;000;030;000;000;000;005;000;000;000;065;175;000;000;085;185;000;000;100;083;000;000;000;000;000;
20;11;27;23;21;00;0083951757;SE1-PM3;000;030;000;000;000;003;000;000;000;064;175;000;000;085;185;000;000;100;083;000;000;000;000;000;
20;11;27;23;20;00;0083951757;SE1-PM3;000;030;000;000;000;005;000;000;000;064;175;000;000;085;185;000;000;100;083;000;000;000;000;000;
20;11;27;23;19;00;0083951757;SE1-PM3;000;030;000;000;000;003;000;000;000;063;175;000;000;085;185;000;000;100;083;000;000;000;000;000;
20;11;27;23;18;00;0083951757;SE1-PM3;000;030;000;000;000;005;000;000;000;063;175;000;000;085;185;000;000;100;083;000;000;000;000;000;
20;11;27;23;17;00;0083951757;SE1-PM3;000;030;000;000;000;000;000;000;000;062;175;000;000;085;185;000;000;100;083;000;000;000;000;000;
20;11;27;23;16;00;0083951757;SE1-PM3;000;030;000;000;000;000;000;000;000;062;175;000;000;085;185;000;000;100;083;000;000;000;000;000;
20;11;27;23;15;00;0083951757;SE1-PM3;000;030;000;000;000;003;000;000;000;061;175;000;000;085;185;000;000;100;083;000;000;000;000;000;
20;11;27;23;14;00;0083951757;SE1-PM3;000;030;000;000;000;000;000;000;000;061;175;000;000;085;185;000;000;100;083;000;000;000;000;000;
20;11;27;23;13;00;0083951757;SE1-PM3;000;030;000;000;000;003;000;000;000;060;175;000;000;085;185;000;000;100;083;000;000;000;000;000;
20;11;27;23;12;00;0083951757;SE1-PM3;000;030;000;000;000;000;000;000;000;060;175;000;000;085;185;000;000;100;083;000;000;000;000;000;
20;11;27;23;11;00;0083951757;SE1-PM3;000;030;000;000;000;003;000;000;000;059;175;000;000;085;185;000;000;100;083;000;000;000;000;000;
20;11;27;23;10;00;0083951757;SE1-PM3;000;030;000;000;000;003;000;000;000;059;175;000;000;085;185;000;000;100;083;000;000;000;000;000;
20;11;27;23;09;00;0083951757;SE1-PM3;000;030;000;000;000;005;000;000;000;058;175;000;000;085;185;000;000;100;083;000;000;000;000;000;
20;11;27;23;08;00;0083951757;SE1-PM3;000;030;000;000;000;003;000;000;000;058;175;000;000;085;185;000;000;100;083;000;000;000;000;000;
20;11;27;23;07;00;0083951757;SE1-PM3;000;030;000;000;000;005;000;000;000;057;175;000;000;085;185;000;000;100;083;000;000;000;000;000;
20;11;27;23;06;00;0083951757;SE1-PM3;000;030;000;000;000;005;000;000;000;057;175;000;000;085;185;000;000;100;083;000;000;000;000;000;
20;11;27;23;05;00;0083951757;SE1-PM3;000;030;000;000;000;003;000;000;000;056;175;000;000;085;185;000;000;100;083;000;000;000;000;000;
20;11;27;23;04;00;0083951757;SE1-PM3;000;030;000;000;000;005;000;000;000;056;175;000;000;085;185;000;000;100;083;000;000;000;000;000;
20;11;27;23;03;00;0083951757;SE1-PM3;000;030;000;000;000;003;000;000;000;055;175;000;000;085;185;000;000;100;083;000;000;000;000;000;
20;11;27;23;02;00;0083951757;SE1-PM3;000;030;000;000;000;005;000;000;000;055;175;000;000;085;185;000;000;100;083;000;000;000;000;000;
