20;12;28;19;29;00;0083951757;SE1-PM3;000;014;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;250;130;000;000;000;000;000;
20;12;28;19;28;00;0083951757;SE1-PM3;000;014;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;249;130;000;000;000;000;000;
20;12;28;19;27;00;0083951757;SE1-PM3;000;014;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;249;130;000;000;000;000;000;
20;12;28;19;26;00;0083951757;SE1-PM3;000;014;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;249;130;000;000;000;000;000;
20;12;28;19;25;00;0083951757;SE1-PM3;000;008;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;249;130;000;000;000;000;000;
20;12;28;19;24;00;0083951757;SE1-PM3;000;003;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;249;130;000;000;000;000;000;
20;12;28;19;23;00;0083951757;SE1-PM3;000;003;000;000;000;003;000;000;000;033;240;000;000;251;227;000;000;249;130;000;000;000;000;000;
20;12;28;19;22;00;0083951757;SE1-PM3;000;000;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;249;130;000;000;000;000;000;
20;12;28;19;21;00;0083951757;SE1-PM3;000;000;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;249;130;000;000;000;000;000;
20;12;28;19;20;00;0083951757;SE1-PM3;000;000;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;249;130;000;000;000;000;000;
20;12;28;19;19;00;0083951757;SE1-PM3;000;000;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;249;130;000;000;000;000;000;
20;12;28;19;18;00;0083951757;SE1-PM3;000;000;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;249;130;000;000;000;000;000;
20;12;28;19;17;00;0083951757;SE1-PM3;000;000;000;000;000;008;000;000;000;033;240;000;000;251;227;000;000;249;130;000;000;000;000;000;
20;12;28;19;16;00;0083951757;SE1-PM3;000;000;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;248;130;000;000;000;000;000;
20;12;28;19;15;00;0083951757;SE1-PM3;000;000;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;248;130;000;000;000;000;000;
20;12;28;19;14;00;0083951757;SE1-PM3;000;000;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;248;130;000;000;000;000;000;
20;12;28;19;13;00;0083951757;SE1-PM3;000;000;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;248;130;000;000;000;000;000;
20;12;28;19;12;00;0083951757;SE1-PM3;000;000;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;248;130;000;000;000;000;000;
20;12;28;19;11;00;0083951757;SE1-PM3;000;000;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;248;130;000;000;000;000;000;
20;12;28;19;10;00;0083951757;SE1-PM3;000;000;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;248;130;000;000;000;000;000;
20;12;28;19;09;00;0083951757;SE1-PM3;000;000;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;248;130;000;000;000;000;000;
20;12;28;19;08;00;0083951757;SE1-PM3;000;000;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;248;130;000;000;000;000;000;
20;12;28;19;07;00;0083951757;SE1-PM3;000;000;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;248;130;000;000;000;000;000;
20;12;28;19;06;00;0083951757;SE1-PM3;000;000;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;248;130;000;000;000;000;000;
20;12;28;19;05;00;0083951757;SE1-PM3;000;000;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;248;130;000;000;000;000;000;
20;12;28;19;04;00;0083951757;SE1-PM3;000;000;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;247;130;000;000;000;000;000;
20;12;28;19;03;00;0083951757;SE1-PM3;000;000;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;247;130;000;000;000;000;000;
20;12;28;19;02;00;0083951757;SE1-PM3;000;000;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;247;130;000;000;000;000;000;
20;12;28;19;01;00;0083951757;SE1-PM3;000;000;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;247;130;000;000;000;000;000;
20;12;28;19;00;05;0083951757;SE1-PM3;000;000;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;247;130;000;000;000;000;000;
20;12;28;18;59;00;0083951757;SE1-PM3;000;000;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;247;130;000;000;000;000;000;
20;12;28;18;58;00;0083951757;SE1-PM3;000;000;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;247;130;000;000;000;000;000;
20;12;28;18;57;00;0083951757;SE1-PM3;000;000;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;247;130;000;000;000;000;000;
20;12;28;18;56;00;0083951757;SE1-PM3;000;000;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;247;130;000;000;000;000;000;
20;12;28;18;55;00;0083951757;SE1-PM3;000;000;000;000;000;005;000;000;000;033;240;000;000;251;227;000;000;247;130;000;000;000;000;000;
